n_completed=5
n_params=11
# repeat 1 ST
0.5080695732405772,0.4035917243229221,0.2556954238227791,0.28375159293104696,0.26637301763744275,0.24813157281698356,0.32281447165572075,0.19385362621194813,0.0465325381724682,0.06172047753443037,0.08963334742413911
# repeat 1 S1
0.0010204734547276605,0.005963621451872476,0.0006843170561193456,0.014694469401779145,0.007461295351838896,0.0031162219031306594,0.007711857553771639,0.0030275323717206906,0.0027998717107817583,0.00475127431449373,0.012447368473184844
# repeat 1 S2
0.0,0.018130993875006843,0.006071082714627512,0.0035378250169173717,0.0011386023446323594,0.0017164783893854813,0.004283358725869023,0.005018852742446341,0.00101540344832617,0.004128875768840857,0.00020051309514015718
0.018130993875006843,0.0,0.005102927801017716,0.012057202563579554,0.003515689844402248,0.00355528079623954,0.0064475244588760045,0.002761846964838691,0.00045805285502464296,0.0037481302189168184,0.0002008274137500891
0.006071082714627512,0.005102927801017716,0.0,0.031055233144035327,0.003194165469289871,0.0037329512021916935,0.00513139486849898,0.0019124168175398966,0.0015690154713266713,0.0015374783547106416,0.0003270322112504679
0.0035378250169173717,0.012057202563579554,0.031055233144035327,0.0,0.002447607813143452,0.0025448945229227687,0.004119572314731872,0.003769571139564685,5.3440667145737326e-5,0.00018889421553295677,0.0004247557017155693
0.0011386023446323594,0.003515689844402248,0.003194165469289871,0.002447607813143452,0.0,0.018564792099612985,0.003371118546575715,0.000418159160321274,0.000436166691440078,0.0016973428974375246,0.0026520510612365066
0.0017164783893854813,0.00355528079623954,0.0037329512021916935,0.0025448945229227687,0.018564792099612985,0.0,0.002137003337373836,0.0047619523152026885,0.0006934949319902663,0.0020005648817053795,0.0026897049031616997
0.004283358725869023,0.0064475244588760045,0.00513139486849898,0.004119572314731872,0.003371118546575715,0.002137003337373836,0.0,0.0034977952945618456,0.0011587832516405938,0.0013949232947745088,1.2158206597713913e-5
0.005018852742446341,0.002761846964838691,0.0019124168175398966,0.003769571139564685,0.000418159160321274,0.0047619523152026885,0.0034977952945618456,0.0,0.00015925068181010265,0.00018040943881621917,1.2201430092448007e-5
0.00101540344832617,0.00045805285502464296,0.0015690154713266713,5.3440667145737326e-5,0.000436166691440078,0.0006934949319902663,0.0011587832516405938,0.00015925068181010265,0.0,0.0014048378757900457,7.401534947510207e-5
0.004128875768840857,0.0037481302189168184,0.0015374783547106416,0.00018889421553295677,0.0016973428974375246,0.0020005648817053795,0.0013949232947745088,0.00018040943881621917,0.0014048378757900457,0.0,6.140954164660139e-5
0.00020051309514015718,0.0002008274137500891,0.0003270322112504679,0.0004247557017155693,0.0026520510612365066,0.0026897049031616997,1.2158206597713913e-5,1.2201430092448007e-5,7.401534947510207e-5,6.140954164660139e-5,0.0
# repeat 2 ST
